TABLE:  Element Forces - Frames,,,,,,,,,,,
Frame,Station,OutputCase,CaseType,P,V2,V3,T,M2,M3,FrameElem,ElemStation
Text,m,Text,Text,KN,KN,KN,KN-m,KN-m,KN-m,Text,m
2879,0.5,COMB21_ULS,Combination,-1181.078,-5.046E-08,2.713E-07,-2.927E-19,2.801E-07,-5.164E-08,2879-1,0.5
2879,1,COMB21_ULS,Combination,-1186.383,-5.046E-08,2.713E-07,-2.927E-19,1.445E-07,-2.641E-08,2879-1,1
2879,0,COMB4_ULS,Combination,-1989.196,0.000002674,-0.000004643,-1.392E-14,-0.000007079,0.000004087,2879-1,0
2879,0.5,COMB4_ULS,Combination,-1994.502,0.000002674,-0.000004643,-1.392E-14,-0.000004758,0.00000275,2879-1,0.5
2879,1,COMB4_ULS,Combination,-1999.807,0.000002674,-0.000004643,-1.392E-14,-0.000002437,0.000001413,2879-1,1
2879,0,COMB5_ULS,Combination,-1984.949,0.000003748,-0.000004935,-1.392E-14,-0.000007525,0.000005724,2879-1,0
2879,0.5,COMB5_ULS,Combination,-1990.254,0.000003748,-0.000004935,-1.392E-14,-0.000005057,0.00000385,2879-1,0.5
2879,1,COMB5_ULS,Combination,-1995.559,0.000003748,-0.000004935,-1.392E-14,-0.00000259,0.000001976,2879-1,1
2879,0,COMB6_ULS,Combination,-1978.845,0.000004587,-0.000005356,-5.655E-14,-0.000008166,0.000007002,2879-1,0
2879,0.5,COMB6_ULS,Combination,-1984.15,0.000004587,-0.000005356,-5.655E-14,-0.000005488,0.000004709,2879-1,0.5
2879,1,COMB6_ULS,Combination,-1989.455,0.000004587,-0.000005356,-5.655E-14,-0.00000281,0.000002416,2879-1,1
2879,0,COMB7_ULS,Combination,-1962.31,0.000005294,-0.000006496,-5.655E-14,-0.000009903,0.000008081,2879-1,0
2879,0.5,COMB7_ULS,Combination,-1967.616,0.000005294,-0.000006496,-5.655E-14,-0.000006655,0.000005434,2879-1,0.5
2879,1,COMB7_ULS,Combination,-1972.921,0.000005294,-0.000006496,-5.655E-14,-0.000003407,0.000002787,2879-1,1
2879,0,COMB10_ULS,Combination,-1858.141,-2.272E-07,-0.000004606,3.027E-16,-0.000007013,-3.522E-07,2879-1,0
2879,0.5,COMB10_ULS,Combination,-1863.446,-2.272E-07,-0.000004606,3.027E-16,-0.00000471,-2.386E-07,2879-1,0.5
2879,1,COMB10_ULS,Combination,-1868.751,-2.272E-07,-0.000004606,3.027E-16,-0.000002407,-0.000000125,2879-1,1
2879,0,COMB11_ULS,Combination,-1998.227,-3.999E-07,-0.000004863,1.202E-15,-0.000007412,-6.201E-07,2879-1,0
2879,0.5,COMB11_ULS,Combination,-2003.532,-3.999E-07,-0.000004863,1.202E-15,-0.000004981,-4.202E-07,2879-1,0.5
2879,1,COMB11_ULS,Combination,-2008.837,-3.999E-07,-0.000004863,1.202E-15,-0.000002549,-2.202E-07,2879-1,1
2879,0,COMB12_ULS,Combination,-1815.155,-2.621E-07,-0.000004788,1.202E-15,-0.000007296,-4.062E-07,2879-1,0
2879,0.5,COMB12_ULS,Combination,-1820.46,-2.621E-07,-0.000004788,1.202E-15,-0.000004902,-2.751E-07,2879-1,0.5
2879,1,COMB12_ULS,Combination,-1825.765,-2.621E-07,-0.000004788,1.202E-15,-0.000002508,-0.000000144,2879-1,1
2879,0,COMB13_ULS,Combination,-1754.384,-1.539E-07,-0.000004684,2.973E-18,-0.000007134,-2.384E-07,2879-1,0
2879,0.5,COMB13_ULS,Combination,-1759.689,-1.539E-07,-0.000004684,2.973E-18,-0.000004792,-1.614E-07,2879-1,0.5
2879,1,COMB13_ULS,Combination,-1764.994,-1.539E-07,-0.000004684,2.973E-18,-0.00000245,-8.448E-08,2879-1,1
2881,0,COMB1_ULS,Combination,-1945.783,3.168E-08,-0.000002462,1.278E-17,-0.000002896,3.859E-08,2881-1,0
2881,0.5,COMB1_ULS,Combination,-1951.088,3.168E-08,-0.000002462,1.278E-17,-0.000001665,2.275E-08,2881-1,0.5
2881,1,COMB1_ULS,Combination,-1956.393,3.168E-08,-0.000002462,1.278E-17,-0.000000434,6.912E-09,2881-1,1
2881,0,COMB2_ULS,Combination,-1982.282,3.184E-08,-0.00000261,1.174E-17,-0.00000307,3.878E-08,2881-1,0
2881,0.5,COMB2_ULS,Combination,-1987.587,3.184E-08,-0.00000261,1.174E-17,-0.000001766,2.286E-08,2881-1,0.5
2881,1,COMB2_ULS,Combination,-1992.892,3.184E-08,-0.00000261,1.174E-17,-4.607E-07,6.941E-09,2881-1,1
2881,0,COMB3_ULS,Combination,-2001.282,3.188E-08,-0.000002026,1.239E-17,-0.000002384,3.883E-08,2881-1,0
2881,0.5,COMB3_ULS,Combination,-2006.587,3.188E-08,-0.000002026,1.239E-17,-0.000001371,2.289E-08,2881-1,0.5
2881,1,COMB3_ULS,Combination,-2011.892,3.188E-08,-0.000002026,1.239E-17,-3.579E-07,6.949E-09,2881-1,1
2881,0,COMB8_ULS,Combination,-1983.878,3.184E-08,-0.000002561,1.239E-17,-0.000003013,3.878E-08,2881-1,0
2881,0.5,COMB8_ULS,Combination,-1989.183,3.184E-08,-0.000002561,1.239E-17,-0.000001732,2.286E-08,2881-1,0.5
2881,1,COMB8_ULS,Combination,-1994.488,3.184E-08,-0.000002561,1.239E-17,-4.521E-07,6.941E-09,2881-1,1
2881,0,COMB9_ULS,Combination,-2120.793,3.208E-08,-0.00000253,1.207E-17,-0.000002976,3.907E-08,2881-1,0
2881,0.5,COMB9_ULS,Combination,-2126.098,3.208E-08,-0.00000253,1.207E-17,-0.000001711,2.302E-08,2881-1,0.5
2881,1,COMB9_ULS,Combination,-2131.403,3.208E-08,-0.00000253,1.207E-17,-4.464E-07,6.985E-09,2881-1,1
2881,0,COMB14_ULS,Combination,-1778.506,-7.431E-07,-0.000006481,4.593E-13,-0.000007625,-0.000000874,2881-1,0
2881,0.5,COMB14_ULS,Combination,-1783.811,-7.431E-07,-0.000006481,4.593E-13,-0.000004384,-5.024E-07,2881-1,0.5
2881,1,COMB14_ULS,Combination,-1789.117,-7.431E-07,-0.000006481,4.593E-13,-0.000001144,-1.309E-07,2881-1,1
2881,0,COMB15_ULS,Combination,-1608.867,-7.419E-07,-0.000002067,4.593E-13,-0.00000243,-8.726E-07,2881-1,0
2881,0.5,COMB15_ULS,Combination,-1614.172,-7.419E-07,-0.000002067,4.593E-13,-0.000001397,-5.016E-07,2881-1,0.5
2881,1,COMB15_ULS,Combination,-1619.477,-7.419E-07,-0.000002067,4.593E-13,-3.635E-07,-1.307E-07,2881-1,1
2881,0,COMB16_ULS,Combination,-1619.342,-9.922E-07,-0.000002549,6.139E-13,-0.000002998,-0.000001167,2881-1,0
2881,0.5,COMB16_ULS,Combination,-1624.647,-9.922E-07,-0.000002549,6.139E-13,-0.000001723,-6.709E-07,2881-1,0.5
2881,1,COMB16_ULS,Combination,-1629.953,-9.922E-07,-0.000002549,6.139E-13,-4.487E-07,-1.748E-07,2881-1,1
2881,0,COMB17_ULS,Combination,-1704.406,0.000003805,5.911E-08,-7.674E-14,7.029E-08,0.000004477,2881-1,0
2881,0.5,COMB17_ULS,Combination,-1709.711,0.000003805,5.911E-08,-7.674E-14,4.073E-08,0.000002575,2881-1,0.5
2881,1,COMB17_ULS,Combination,-1715.016,0.000003805,5.911E-08,-7.674E-14,1.117E-08,0.000000672,2881-1,1
2881,0,COMB18_ULS,Combination,-1780.501,0.000001108,0.000002387,-3.07E-13,0.000002808,0.000001304,2881-1,0
2881,0.5,COMB18_ULS,Combination,-1785.806,0.000001108,0.000002387,-3.07E-13,0.000001615,7.503E-07,2881-1,0.5
2881,1,COMB18_ULS,Combination,-1791.111,0.000001108,0.000002387,-3.07E-13,4.215E-07,1.961E-07,2881-1,1
2881,0,COMB19_ULS,Combination,-1695.437,-0.000003689,-2.216E-07,7.674E-14,-2.599E-07,-0.00000434,2881-1,0
2881,0.5,COMB19_ULS,Combination,-1700.742,-0.000003689,-2.216E-07,7.674E-14,-1.491E-07,-0.000002495,2881-1,0.5
2881,1,COMB19_ULS,Combination,-1706.048,-0.000003689,-2.216E-07,7.674E-14,-3.832E-08,-6.507E-07,2881-1,1
2881,0,COMB20_ULS,Combination,-1889.358,3.265E-08,-0.00000659,-8.685E-17,-0.000007791,3.974E-08,2881-1,0
2881,0.5,COMB20_ULS,Combination,-1894.664,3.265E-08,-0.00000659,-8.685E-17,-0.000004495,2.341E-08,2881-1,0.5
2881,1,COMB20_ULS,Combination,-1899.969,3.265E-08,-0.00000659,-8.685E-17,-0.0000012,7.088E-09,2881-1,1
2881,0,COMB21_ULS,Combination,-1186.383,-2.245E-08,1.226E-07,-3.331E-16,1.445E-07,-2.641E-08,2881-1,0
2881,0.5,COMB21_ULS,Combination,-1191.688,-2.245E-08,1.226E-07,-3.331E-16,8.319E-08,-1.518E-08,2881-1,0.5
2881,1,COMB21_ULS,Combination,-1196.993,-2.245E-08,1.226E-07,-3.331E-16,2.191E-08,-3.957E-09,2881-1,1
2881,0,COMB4_ULS,Combination,-1999.807,0.0000012,-0.000002071,-4.262E-14,-0.000002437,0.000001413,2881-1,0
2881,0.5,COMB4_ULS,Combination,-2005.112,0.0000012,-0.000002071,-4.262E-14,-0.000001401,8.129E-07,2881-1,0.5
2881,1,COMB4_ULS,Combination,-2010.417,0.0000012,-0.000002071,-4.262E-14,-3.657E-07,2.131E-07,2881-1,1
2881,0,COMB5_ULS,Combination,-1995.559,0.000001679,-0.000002201,-4.262E-14,-0.00000259,0.000001976,2881-1,0
2881,0.5,COMB5_ULS,Combination,-2000.864,0.000001679,-0.000002201,-4.262E-14,-0.000001489,0.000001137,2881-1,0.5
2881,1,COMB5_ULS,Combination,-2006.169,0.000001679,-0.000002201,-4.262E-14,-3.887E-07,2.976E-07,2881-1,1
2881,0,COMB6_ULS,Combination,-1989.455,0.000002052,-0.000002388,-8.525E-14,-0.00000281,0.000002416,2881-1,0
2881,0.5,COMB6_ULS,Combination,-1994.76,0.000002052,-0.000002388,-8.525E-14,-0.000001616,0.00000139,2881-1,0.5
2881,1,COMB6_ULS,Combination,-2000.065,0.000002052,-0.000002388,-8.525E-14,-4.217E-07,3.636E-07,2881-1,1
2881,0,COMB7_ULS,Combination,-1972.921,0.000002368,-0.000002896,-8.525E-14,-0.000003407,0.000002787,2881-1,0
2881,0.5,COMB7_ULS,Combination,-1978.226,0.000002368,-0.000002896,-8.525E-14,-0.000001959,0.000001603,2881-1,0.5
2881,1,COMB7_ULS,Combination,-1983.531,0.000002368,-0.000002896,-8.525E-14,-5.112E-07,4.192E-07,2881-1,1
2881,0,COMB10_ULS,Combination,-1868.751,-1.056E-07,-0.000002047,6.119E-16,-0.000002407,-0.000000125,2881-1,0
2881,0.5,COMB10_ULS,Combination,-1874.056,-1.056E-07,-0.000002047,6.119E-16,-0.000001384,-7.221E-08,2881-1,0.5
2881,1,COMB10_ULS,Combination,-1879.361,-1.056E-07,-0.000002047,6.119E-16,-3.602E-07,-1.939E-08,2881-1,1
2881,0,COMB11_ULS,Combination,-2008.837,-1.861E-07,-0.000002167,6.119E-16,-0.000002549,-2.202E-07,2881-1,0
2881,0.5,COMB11_ULS,Combination,-2014.142,-1.861E-07,-0.000002167,6.119E-16,-0.000001466,-1.272E-07,2881-1,0.5
2881,1,COMB11_ULS,Combination,-2019.448,-1.861E-07,-0.000002167,6.119E-16,-3.824E-07,-3.417E-08,2881-1,1
2881,0,COMB12_ULS,Combination,-1825.765,-1.217E-07,-0.000002132,1.211E-15,-0.000002508,-0.000000144,2881-1,0
2881,0.5,COMB12_ULS,Combination,-1831.07,-1.217E-07,-0.000002132,1.211E-15,-0.000001442,-8.318E-08,2881-1,0.5
2881,1,COMB12_ULS,Combination,-1836.376,-1.217E-07,-0.000002132,1.211E-15,-0.000000376,-2.232E-08,2881-1,1
2881,0,COMB13_ULS,Combination,-1764.994,-7.14E-08,-0.000002083,6.119E-16,-0.00000245,-8.448E-08,2881-1,0
2881,0.5,COMB13_ULS,Combination,-1770.299,-7.14E-08,-0.000002083,6.119E-16,-0.000001409,-4.878E-08,2881-1,0.5
2881,1,COMB13_ULS,Combination,-1775.604,-7.14E-08,-0.000002083,6.119E-16,-3.669E-07,-1.308E-08,2881-1,1
2882,0,COMB1_ULS,Combination,-1956.393,6.917E-09,-0.000000461,2.871E-14,-0.000000434,6.912E-09,2882-1,0
2882,0.5,COMB1_ULS,Combination,-1961.699,6.917E-09,-0.000000461,2.871E-14,-2.035E-07,3.453E-09,2882-1,0.5
2882,1,COMB1_ULS,Combination,-1967.004,6.917E-09,-0.000000461,2.871E-14,0.000000027,-5.729E-12,2882-1,1
2882,0,COMB2_ULS,Combination,-1992.892,6.948E-09,-4.892E-07,2.871E-14,-4.607E-07,6.941E-09,2882-1,0
2882,0.5,COMB2_ULS,Combination,-1998.197,6.948E-09,-4.892E-07,2.871E-14,-2.162E-07,3.467E-09,2882-1,0.5
2882,1,COMB2_ULS,Combination,-2003.503,6.948E-09,-4.892E-07,2.871E-14,2.843E-08,-7.171E-12,2882-1,1
2882,0,COMB3_ULS,Combination,-2011.892,6.956E-09,-3.799E-07,2.871E-14,-3.579E-07,6.949E-09,2882-1,0
2882,0.5,COMB3_ULS,Combination,-2017.198,6.956E-09,-3.799E-07,2.871E-14,-1.679E-07,3.47E-09,2882-1,0.5
2882,1,COMB3_ULS,Combination,-2022.503,6.956E-09,-3.799E-07,2.871E-14,2.204E-08,-7.633E-12,2882-1,1
2882,0,COMB8_ULS,Combination,-1994.488,6.948E-09,-0.00000048,2.871E-14,-4.521E-07,6.941E-09,2882-1,0
2882,0.5,COMB8_ULS,Combination,-1999.793,6.948E-09,-0.00000048,2.871E-14,-2.121E-07,3.467E-09,2882-1,0.5
2882,1,COMB8_ULS,Combination,-2005.098,6.948E-09,-0.00000048,2.871E-14,2.79E-08,-7.172E-12,2882-1,1
2882,0,COMB9_ULS,Combination,-2131.403,6.994E-09,-0.000000474,2.871E-14,-4.464E-07,6.985E-09,2882-1,0
2882,0.5,COMB9_ULS,Combination,-2136.708,6.994E-09,-0.000000474,2.871E-14,-2.094E-07,3.488E-09,2882-1,0.5
2882,1,COMB9_ULS,Combination,-2142.013,6.994E-09,-0.000000474,2.871E-14,2.764E-08,-9.314E-12,2882-1,1
2882,0,COMB14_ULS,Combination,-1789.117,-1.391E-07,-0.000001214,1.599E-17,-0.000001144,-1.309E-07,2882-1,0
2882,0.5,COMB14_ULS,Combination,-1794.422,-1.391E-07,-0.000001214,1.599E-17,-5.364E-07,-6.136E-08,2882-1,0.5
2882,1,COMB14_ULS,Combination,-1799.727,-1.391E-07,-0.000001214,1.599E-17,7.077E-08,8.172E-09,2882-1,1
2882,0,COMB15_ULS,Combination,-1619.477,-1.388E-07,-3.864E-07,-5.351E-18,-3.635E-07,-1.307E-07,2882-1,0
2882,0.5,COMB15_ULS,Combination,-1624.782,-1.388E-07,-3.864E-07,-5.351E-18,-1.703E-07,-6.126E-08,2882-1,0.5
2882,1,COMB15_ULS,Combination,-1630.087,-1.388E-07,-3.864E-07,-5.351E-18,2.288E-08,8.161E-09,2882-1,1
2882,0,COMB16_ULS,Combination,-1629.953,-1.857E-07,-4.768E-07,-2.748E-18,-4.487E-07,-1.748E-07,2882-1,0
2882,0.5,COMB16_ULS,Combination,-1635.258,-1.857E-07,-4.768E-07,-2.748E-18,-2.103E-07,-8.193E-08,2882-1,0.5
2882,1,COMB16_ULS,Combination,-1640.563,-1.857E-07,-4.768E-07,-2.748E-18,2.814E-08,1.091E-08,2882-1,1
2882,0,COMB17_ULS,Combination,-1715.016,7.134E-07,1.163E-08,-7.674E-14,1.117E-08,0.000000672,2882-1,0
2882,0.5,COMB17_ULS,Combination,-1720.321,7.134E-07,1.163E-08,-7.674E-14,5.359E-09,3.153E-07,2882-1,0.5
2882,1,COMB17_ULS,Combination,-1725.626,7.134E-07,1.163E-08,-7.674E-14,-4.545E-10,-4.139E-08,2882-1,1
2882,0,COMB18_ULS,Combination,-1791.111,2.081E-07,4.475E-07,-3.07E-13,4.215E-07,1.961E-07,2882-1,0
2882,0.5,COMB18_ULS,Combination,-1796.416,2.081E-07,4.475E-07,-3.07E-13,1.978E-07,9.207E-08,2882-1,0.5
2882,1,COMB18_ULS,Combination,-1801.721,2.081E-07,4.475E-07,-3.07E-13,-2.598E-08,-1.196E-08,2882-1,1
2882,0,COMB19_ULS,Combination,-1706.048,-0.000000691,-4.094E-08,7.674E-14,-3.832E-08,-6.507E-07,2882-1,0
2882,0.5,COMB19_ULS,Combination,-1711.353,-0.000000691,-4.094E-08,7.674E-14,-1.785E-08,-3.052E-07,2882-1,0.5
2882,1,COMB19_ULS,Combination,-1716.658,-0.000000691,-4.094E-08,7.674E-14,2.62E-09,4.034E-08,2882-1,1
2882,0,COMB20_ULS,Combination,-1899.969,7.103E-09,-0.000001263,2.866E-14,-0.0000012,7.088E-09,2882-1,0
2882,0.5,COMB20_ULS,Combination,-1905.274,7.103E-09,-0.000001263,2.866E-14,-0.000000569,3.536E-09,2882-1,0.5
2882,1,COMB20_ULS,Combination,-1910.579,7.103E-09,-0.000001263,2.866E-14,6.234E-08,-1.509E-11,2882-1,1
2882,0,COMB21_ULS,Combination,-1196.993,-4.203E-09,2.317E-08,-1.667E-16,2.191E-08,-3.957E-09,2882-1,0
2882,0.5,COMB21_ULS,Combination,-1202.298,-4.203E-09,2.317E-08,-1.667E-16,1.032E-08,-1.855E-09,2882-1,0.5
2882,1,COMB21_ULS,Combination,-1207.604,-4.203E-09,2.317E-08,-1.667E-16,-1.266E-09,2.465E-10,2882-1,1
2882,0,COMB4_ULS,Combination,-2010.417,2.258E-07,-3.883E-07,-5.655E-14,-3.657E-07,2.131E-07,2882-1,0
2882,0.5,COMB4_ULS,Combination,-2015.722,2.258E-07,-3.883E-07,-5.655E-14,-1.716E-07,1.002E-07,2882-1,0.5
2882,1,COMB4_ULS,Combination,-2021.027,2.258E-07,-3.883E-07,-5.655E-14,2.253E-08,-1.274E-08,2882-1,1
2882,0,COMB5_ULS,Combination,-2006.169,3.156E-07,-4.126E-07,-5.655E-14,-3.887E-07,2.976E-07,2882-1,0
2882,0.5,COMB5_ULS,Combination,-2011.475,3.156E-07,-4.126E-07,-5.655E-14,-1.824E-07,1.398E-07,2882-1,0.5
2882,1,COMB5_ULS,Combination,-2016.78,3.156E-07,-4.126E-07,-5.655E-14,2.395E-08,-1.797E-08,2882-1,1
2882,0,COMB6_ULS,Combination,-2000.065,3.856E-07,-4.477E-07,-5.655E-14,-4.217E-07,3.636E-07,2882-1,0
2882,0.5,COMB6_ULS,Combination,-2005.37,3.856E-07,-4.477E-07,-5.655E-14,-1.978E-07,1.708E-07,2882-1,0.5
2882,1,COMB6_ULS,Combination,-2010.676,3.856E-07,-4.477E-07,-5.655E-14,2.601E-08,-2.204E-08,2882-1,1
2882,0,COMB7_ULS,Combination,-1983.531,4.447E-07,-5.427E-07,-1.418E-13,-5.112E-07,4.192E-07,2882-1,0
2882,0.5,COMB7_ULS,Combination,-1988.836,4.447E-07,-5.427E-07,-1.418E-13,-2.398E-07,1.969E-07,2882-1,0.5
2882,1,COMB7_ULS,Combination,-1994.141,4.447E-07,-5.427E-07,-1.418E-13,3.157E-08,-2.548E-08,2882-1,1
2882,0,COMB10_ULS,Combination,-1879.361,-2.035E-08,-3.828E-07,3.034E-16,-3.602E-07,-1.939E-08,2882-1,0
2882,0.5,COMB10_ULS,Combination,-1884.666,-2.035E-08,-3.828E-07,3.034E-16,-1.688E-07,-9.215E-09,2882-1,0.5
2882,1,COMB10_ULS,Combination,-1889.972,-2.035E-08,-3.828E-07,3.034E-16,2.259E-08,9.601E-10,2882-1,1
2882,0,COMB11_ULS,Combination,-2019.448,-3.586E-08,-0.000000406,6.031E-16,-3.824E-07,-3.417E-08,2882-1,0
2882,0.5,COMB11_ULS,Combination,-2024.753,-3.586E-08,-0.000000406,6.031E-16,-1.794E-07,-1.624E-08,2882-1,0.5
2882,1,COMB11_ULS,Combination,-2030.058,-3.586E-08,-0.000000406,6.031E-16,2.366E-08,1.686E-09,2882-1,1
2882,0,COMB12_ULS,Combination,-1836.376,-2.343E-08,-3.993E-07,1.203E-15,-0.000000376,-2.232E-08,2882-1,0
2882,0.5,COMB12_ULS,Combination,-1841.681,-2.343E-08,-3.993E-07,1.203E-15,-1.763E-07,-1.06E-08,2882-1,0.5
2882,1,COMB12_ULS,Combination,-1846.986,-2.343E-08,-3.993E-07,1.203E-15,2.335E-08,1.114E-09,2882-1,1
2882,0,COMB13_ULS,Combination,-1775.604,-1.373E-08,-3.899E-07,6.031E-16,-3.669E-07,-1.308E-08,2882-1,0
2882,0.5,COMB13_ULS,Combination,-1780.91,-1.373E-08,-3.899E-07,6.031E-16,-0.000000172,-6.211E-09,2882-1,0.5
2882,1,COMB13_ULS,Combination,-1786.215,-1.373E-08,-3.899E-07,6.031E-16,2.292E-08,6.564E-10,2882-1,1
2883,0,COMB1_ULS,Combination,-1967.004,3.856E-10,-5.931E-09,5.741E-14,0.000000027,-5.729E-12,2883-1,0
2883,0.5,COMB1_ULS,Combination,-1972.309,3.856E-10,-5.931E-09,5.741E-14,2.996E-08,-1.985E-10,2883-1,0.5
2883,1,COMB1_ULS,Combination,-1977.614,3.856E-10,-5.931E-09,5.741E-14,3.293E-08,-3.913E-10,2883-1,1
2883,0,COMB2_ULS,Combination,-2003.503,3.862E-10,-6.453E-09,5.741E-14,2.843E-08,-7.171E-12,2883-1,0
2883,0.5,COMB2_ULS,Combination,-2008.808,3.862E-10,-6.453E-09,5.741E-14,3.166E-08,-2.003E-10,2883-1,0.5
2883,1,COMB2_ULS,Combination,-2014.113,3.862E-10,-6.453E-09,5.741E-14,3.489E-08,-3.934E-10,2883-1,1
2883,0,COMB3_ULS,Combination,-2022.503,3.863E-10,-5.047E-09,5.741E-14,2.204E-08,-7.633E-12,2883-1,0
2883,0.5,COMB3_ULS,Combination,-2027.808,3.863E-10,-5.047E-09,5.741E-14,2.456E-08,-2.008E-10,2883-1,0.5
2883,1,COMB3_ULS,Combination,-2033.113,3.863E-10,-5.047E-09,5.741E-14,2.708E-08,-3.94E-10,2883-1,1
2883,0,COMB8_ULS,Combination,-2005.098,3.862E-10,-6.335E-09,5.741E-14,2.79E-08,-7.172E-12,2883-1,0
2883,0.5,COMB8_ULS,Combination,-2010.403,3.862E-10,-6.335E-09,5.741E-14,3.106E-08,-2.003E-10,2883-1,0.5
2883,1,COMB8_ULS,Combination,-2015.709,3.862E-10,-6.335E-09,5.741E-14,3.423E-08,-3.934E-10,2883-1,1
2883,0,COMB9_ULS,Combination,-2142.013,3.872E-10,-6.191E-09,5.741E-14,2.764E-08,-9.314E-12,2883-1,0
2883,0.5,COMB9_ULS,Combination,-2147.319,3.872E-10,-6.191E-09,5.741E-14,3.073E-08,-2.029E-10,2883-1,0.5
2883,1,COMB9_ULS,Combination,-2152.624,3.872E-10,-6.191E-09,5.741E-14,3.383E-08,-3.965E-10,2883-1,1
2883,0,COMB14_ULS,Combination,-1799.727,-1.768E-09,-1.588E-08,2.297E-13,7.077E-08,8.172E-09,2883-1,0
2883,0.5,COMB14_ULS,Combination,-1805.032,-1.768E-09,-1.588E-08,2.297E-13,7.871E-08,9.057E-09,2883-1,0.5
2883,1,COMB14_ULS,Combination,-1810.337,-1.768E-09,-1.588E-08,2.297E-13,8.666E-08,9.941E-09,2883-1,1
2883,0,COMB15_ULS,Combination,-1630.087,-1.764E-09,-4.782E-09,2.296E-13,2.288E-08,8.161E-09,2883-1,0
2883,0.5,COMB15_ULS,Combination,-1635.392,-1.764E-09,-4.782E-09,2.296E-13,2.527E-08,9.043E-09,2883-1,0.5
2883,1,COMB15_ULS,Combination,-1640.698,-1.764E-09,-4.782E-09,2.296E-13,2.766E-08,9.925E-09,2883-1,1
2883,0,COMB16_ULS,Combination,-1640.563,-2.36E-09,-5.973E-09,3.07E-13,2.814E-08,1.091E-08,2883-1,0
2883,0.5,COMB16_ULS,Combination,-1645.868,-2.36E-09,-5.973E-09,3.07E-13,3.113E-08,1.209E-08,2883-1,0.5
2883,1,COMB16_ULS,Combination,-1651.173,-2.36E-09,-5.973E-09,3.07E-13,3.411E-08,1.327E-08,2883-1,1
2883,0,COMB17_ULS,Combination,-1725.626,9.465E-09,3.177E-10,-3.239E-18,-4.545E-10,-4.139E-08,2883-1,0
2883,0.5,COMB17_ULS,Combination,-1730.932,9.465E-09,3.177E-10,-3.239E-18,-6.134E-10,-4.613E-08,2883-1,0.5
2883,1,COMB17_ULS,Combination,-1736.237,9.465E-09,3.177E-10,-3.239E-18,-7.722E-10,-5.086E-08,2883-1,1
2883,0,COMB18_ULS,Combination,-1801.721,2.841E-09,5.929E-09,-3.07E-13,-2.598E-08,-1.196E-08,2883-1,0
2883,0.5,COMB18_ULS,Combination,-1807.027,2.841E-09,5.929E-09,-3.07E-13,-2.894E-08,-1.339E-08,2883-1,0.5
2883,1,COMB18_ULS,Combination,-1812.332,2.841E-09,5.929E-09,-3.07E-13,-3.191E-08,-1.481E-08,2883-1,1
2883,0,COMB19_ULS,Combination,-1716.658,-8.984E-09,-3.617E-10,7.674E-14,2.62E-09,4.034E-08,2883-1,0
2883,0.5,COMB19_ULS,Combination,-1721.963,-8.984E-09,-3.617E-10,7.674E-14,2.8E-09,4.483E-08,2883-1,0.5
2883,1,COMB19_ULS,Combination,-1727.268,-8.984E-09,-3.617E-10,7.674E-14,2.981E-09,4.933E-08,2883-1,1
2883,0,COMB20_ULS,Combination,-1910.579,3.89E-10,-2.486E-08,5.736E-14,6.234E-08,-1.509E-11,2883-1,0
2883,0.5,COMB20_ULS,Combination,-1915.884,3.89E-10,-2.486E-08,5.736E-14,7.477E-08,-2.096E-10,2883-1,0.5
2883,1,COMB20_ULS,Combination,-1921.189,3.89E-10,-2.486E-08,5.736E-14,8.72E-08,-4.041E-10,2883-1,1
2883,0,COMB21_ULS,Combination,-1207.604,-5.381E-11,3.657E-10,-1.667E-16,-1.266E-09,2.465E-10,2883-1,0
2883,0.5,COMB21_ULS,Combination,-1212.909,-5.381E-11,3.657E-10,-1.667E-16,-1.449E-09,2.734E-10,2883-1,0.5
2883,1,COMB21_ULS,Combination,-1218.214,-5.381E-11,3.657E-10,-1.667E-16,-1.632E-09,3.003E-10,2883-1,1
2883,0,COMB4_ULS,Combination,-2021.027,3.263E-09,-5.154E-09,5.742E-14,2.253E-08,-1.274E-08,2883-1,0
2883,0.5,COMB4_ULS,Combination,-2026.333,3.263E-09,-5.154E-09,5.742E-14,2.51E-08,-1.438E-08,2883-1,0.5
2883,1,COMB4_ULS,Combination,-2031.638,3.263E-09,-5.154E-09,5.742E-14,2.768E-08,-1.601E-08,2883-1,1
2883,0,COMB5_ULS,Combination,-2016.78,4.442E-09,-5.467E-09,1.479E-14,2.395E-08,-1.797E-08,2883-1,0
2883,0.5,COMB5_ULS,Combination,-2022.085,4.442E-09,-5.467E-09,1.479E-14,2.669E-08,-2.019E-08,2883-1,0.5
2883,1,COMB5_ULS,Combination,-2027.39,4.442E-09,-5.467E-09,1.479E-14,2.942E-08,-2.241E-08,2883-1,1
2883,0,COMB6_ULS,Combination,-2010.676,5.363E-09,-5.919E-09,5.742E-14,2.601E-08,-2.204E-08,2883-1,0
2883,0.5,COMB6_ULS,Combination,-2015.981,5.363E-09,-5.919E-09,5.742E-14,2.896E-08,-2.472E-08,2883-1,0.5
2883,1,COMB6_ULS,Combination,-2021.286,5.363E-09,-5.919E-09,5.742E-14,3.192E-08,-2.74E-08,2883-1,1
2883,0,COMB7_ULS,Combination,-1994.141,6.139E-09,-7.142E-09,5.742E-14,3.157E-08,-2.548E-08,2883-1,0
